video_id,creator_id,category,language,upload_date,duration_sec,has_hashtags,is_verified_creator
V01636,C0082,Sports,English,2025-04-21,41,1,0
V01637,C0527,News,Japanese,2025-03-17,125,1,0
V01638,C0673,Fashion,English,2025-03-04,75,1,0
V01639,C0849,Comedy,English,2025-04-22,96,0,0
V01640,C0840,Travel,Hindi,2025-01-19,177,1,0
V01641,C0320,Music,English,2025-06-06,97,1,0
V01642,C0632,Travel,Hindi,2025-04-05,84,0,0
V01643,C0434,Gaming,Japanese,2025-01-20,84,1,0
V01644,C0338,Fashion,Hindi,2025-05-15,116,1,0
V01645,C0964,News,Japanese,2025-05-12,97,1,0
V01646,C0277,Comedy,Hindi,2025-02-09,148,0,0
V01647,C0091,Comedy,English,2025-03-07,147,0,0
V01648,C0530,Sports,Portuguese,2025-04-07,110,1,0
V01649,C0984,Education,English,2025-04-08,161,1,0
V01650,C0002,Music,Spanish,2025-06-07,106,1,0
V01651,C0904,Gaming,English,2025-05-29,70,1,0
V01652,C0188,Music,Hindi,2025-05-10,145,0,0
V01653,C0012,Fashion,English,2025-03-07,99,1,0
V01654,C0187,Education,Japanese,2025-02-02,55,1,0
V01655,C0413,Comedy,English,2025-04-30,26,1,1
V01656,C0562,Music,Japanese,2025-02-28,138,1,0
V01657,C0117,Sports,Spanish,2025-03-12,129,1,0
V01658,C0787,Travel,Japanese,2025-03-26,130,1,0
V01659,C0247,Fashion,English,2025-02-09,18,1,1
V01660,C0887,Food,Hindi,2025-04-07,67,1,0
V01661,C0957,Music,Spanish,2025-05-04,130,0,0
V01662,C0798,Gaming,English,2025-06-14,59,1,0
V01663,C0164,Music,Portuguese,2025-06-02,171,1,0
V01664,C0444,Music,Hindi,2025-01-15,180,1,0
V01665,C0064,Education,Hindi,2025-06-13,28,1,0
V01666,C0535,Technology,English,2025-06-15,92,1,0
V01667,C0624,Sports,Spanish,2025-04-15,89,1,0
V01668,C0784,Comedy,Hindi,2025-02-11,84,1,0
V01669,C0329,News,English,2025-02-25,105,1,0
V01670,C0215,Music,Spanish,2025-02-21,96,1,0
V01671,C0444,Gaming,Spanish,2025-01-10,59,1,0
V01672,C0278,Gaming,Spanish,2025-02-27,15,1,0
V01673,C0759,Education,Japanese,2025-04-22,130,1,0
V01674,C0524,Comedy,Portuguese,2025-03-20,137,0,0
V01675,C0076,Music,Japanese,2025-06-06,82,0,0
V01676,C0054,Education,Hindi,2025-02-13,35,0,0
V01677,C0113,Education,Japanese,2025-05-02,96,1,0
V01678,C0278,Fashion,English,2025-05-25,39,1,0
V01679,C0665,Comedy,Japanese,2025-01-18,33,1,0
V01680,C0538,Music,Spanish,2025-05-20,177,1,0
V01681,C0576,News,English,2025-06-13,31,0,0
V01682,C0667,Comedy,Japanese,2025-04-23,103,1,0
V01683,C0433,Music,English,2025-01-19,37,0,0
V01684,C0992,Gaming,Hindi,2025-04-25,47,1,0
V01685,C0608,Fashion,English,2025-03-07,129,1,0
V01686,C0659,Comedy,Spanish,2025-02-23,68,0,0
V01687,C0702,Comedy,Hindi,2025-01-14,107,1,0
V01688,C0625,Education,Spanish,2025-04-20,114,0,0
V01689,C0914,Music,Japanese,2025-06-05,65,1,0
V01690,C0583,Sports,Spanish,2025-04-14,24,1,0
V01691,C0185,Comedy,English,2025-04-03,159,1,0
V01692,C0192,News,Hindi,2025-03-24,80,1,0
V01693,C0425,Technology,Hindi,2025-02-10,178,1,0
V01694,C0449,Music,Japanese,2025-03-09,117,1,0
V01695,C0596,Education,English,2025-06-04,172,0,0
V01696,C0837,Education,English,2025-01-15,107,1,0
V01697,C0609,Food,English,2025-05-07,96,0,0
V01698,C0260,Gaming,Hindi,2025-06-09,155,1,0
V01699,C0062,Comedy,English,2025-02-28,13,1,0
V01700,C0282,Sports,English,2025-04-08,137,0,0
V01701,C0911,Gaming,Hindi,2025-06-06,44,1,0
V01702,C0271,Comedy,English,2025-02-28,86,0,0
V01703,C0864,Music,Spanish,2025-03-26,83,0,0
V01704,C0891,Education,English,2025-05-09,97,1,0
V01705,C0829,Sports,English,2025-04-15,101,1,0
V01706,C0392,Food,English,2025-03-02,169,1,0
V01707,C0624,Music,English,2025-02-08,110,1,0
V01708,C0386,News,Hindi,2025-03-22,81,1,0
V01709,C0470,Music,Spanish,2025-03-20,96,1,0
V01710,C0493,Music,English,2025-02-18,99,0,0
V01711,C0444,Food,Hindi,2025-05-02,68,1,0
V01712,C0537,Comedy,English,2025-04-11,79,1,0
V01713,C0003,Gaming,Hindi,2025-03-30,73,1,0
V01714,C0405,Comedy,Spanish,2025-05-11,150,1,0
V01715,C0786,Travel,English,2025-05-29,11,1,0
V01716,C0465,Music,English,2025-04-17,140,1,0
V01717,C0075,Comedy,English,2025-02-05,120,1,0
V01718,C0429,Food,Hindi,2025-06-21,13,1,1
V01719,C0168,Music,English,2025-01-04,66,1,0
V01720,C0327,Gaming,Portuguese,2025-05-02,92,0,0
V01721,C0962,Comedy,English,2025-05-17,114,1,1
V01722,C0005,Fashion,English,2025-04-11,86,1,0
V01723,C0889,Music,English,2025-06-17,105,1,0
V01724,C0861,Music,Portuguese,2025-02-06,115,1,0
V01725,C0271,Comedy,Japanese,2025-04-23,30,0,1
V01726,C0358,Education,English,2025-04-07,105,1,0
V01727,C0579,Comedy,English,2025-02-11,66,0,0
V01728,C0122,Sports,English,2025-05-09,158,1,0
V01729,C0928,Food,English,2025-06-09,129,0,0
V01730,C0995,Comedy,English,2025-05-25,43,1,0
V01731,C0353,Technology,Japanese,2025-04-01,180,1,0
V01732,C0145,Music,Hindi,2025-02-22,53,1,0
V01733,C0870,Technology,Spanish,2025-05-04,88,0,0
V01734,C0540,News,Hindi,2025-04-14,155,1,0
V01735,C0565,Sports,Spanish,2025-06-07,68,1,0
V01736,C0360,Travel,Spanish,2025-04-30,125,0,0
V01737,C0888,Technology,Japanese,2025-06-15,14,1,0
V01738,C0900,Music,Hindi,2025-05-30,117,0,0
V01739,C0666,Technology,Hindi,2025-06-26,65,1,0
V01740,C0309,Travel,Portuguese,2025-03-26,160,1,0
V01741,C0190,Comedy,English,2025-04-20,91,1,1
V01742,C0554,News,English,2025-05-22,76,0,0
V01743,C0092,Music,Hindi,2025-05-02,160,0,0
V01744,C0076,Music,English,2025-01-12,178,0,0
V01745,C0221,Technology,Spanish,2025-04-12,44,0,0
V01746,C0500,Travel,English,2025-02-08,81,1,0
V01747,C0826,Fashion,Japanese,2025-03-12,36,0,0
V01748,C0007,News,Portuguese,2025-03-31,28,1,0
V01749,C0757,Music,English,2025-01-29,167,1,0
V01750,C0674,Sports,English,2025-02-16,145,0,1
V01751,C0628,Comedy,English,2025-01-30,138,1,0
V01752,C0663,Education,English,2025-05-25,157,0,0
V01753,C0385,Comedy,Japanese,2025-05-14,83,1,0
V01754,C0022,Comedy,Japanese,2025-05-29,117,0,0
V01755,C0081,Sports,Japanese,2025-02-28,164,1,0
V01756,C0760,Technology,English,2025-06-13,144,0,1
V01757,C0235,Music,English,2025-03-26,67,0,0
V01758,C0864,Comedy,Hindi,2025-03-21,164,1,0
V01759,C0662,Music,English,2025-03-03,103,0,0
V01760,C0249,Music,Spanish,2025-06-17,52,0,0
V01761,C0748,Music,English,2025-06-11,162,0,0
V01762,C0097,Sports,Portuguese,2025-06-26,52,1,0
V01763,C0453,Technology,Japanese,2025-01-13,11,1,0
V01764,C0692,Music,English,2025-05-04,111,1,0
V01765,C0042,Comedy,Spanish,2025-02-09,180,0,0
V01766,C0678,Music,English,2025-06-14,78,0,0
V01767,C0644,News,English,2025-03-22,126,1,0
V01768,C0504,Comedy,Spanish,2025-02-21,90,0,0
V01769,C0116,News,English,2025-06-09,108,1,0
V01770,C0300,Music,English,2025-02-25,60,1,1
V01771,C0841,Sports,English,2025-05-06,153,1,0
V01772,C0244,Comedy,English,2025-02-01,139,1,0
V01773,C0396,Music,English,2025-02-19,108,1,1
V01774,C0813,Technology,Spanish,2025-05-14,106,1,0
V01775,C0055,News,English,2025-04-27,166,1,0
V01776,C0986,Sports,Japanese,2025-02-15,89,1,0
V01777,C0340,Education,Hindi,2025-03-20,157,1,0
V01778,C0052,Comedy,English,2025-02-16,138,1,0
V01779,C0592,News,English,2025-01-23,147,1,0
V01780,C0336,Travel,Portuguese,2025-01-30,131,1,0
V01781,C0176,Technology,Spanish,2025-02-07,46,0,1
V01782,C0729,Education,Hindi,2025-01-06,80,1,0
V01783,C0011,Comedy,Portuguese,2025-02-17,94,1,0
V01784,C0591,News,Hindi,2025-06-04,22,1,0
V01785,C0443,Technology,Japanese,2025-06-10,165,1,0
V01786,C0998,Food,Portuguese,2025-03-02,39,0,0
V01787,C0851,Food,Hindi,2025-04-01,53,1,0
V01788,C0499,Gaming,Hindi,2025-04-05,158,1,0
V01789,C0891,News,Hindi,2025-04-19,58,0,0
V01790,C0132,Technology,Spanish,2025-03-26,31,1,0
V01791,C0689,Sports,English,2025-03-23,127,1,0
V01792,C0321,Education,Hindi,2025-05-06,16,1,0
V01793,C0315,Music,English,2025-06-25,55,1,0
V01794,C0241,Education,Hindi,2025-01-08,148,1,0
V01795,C0721,Comedy,Portuguese,2025-02-09,67,1,0
V01796,C0507,Technology,Spanish,2025-01-31,123,0,0
V01797,C0879,Sports,English,2025-02-22,144,0,0
V01798,C0817,Comedy,Portuguese,2025-01-27,44,1,1
V01799,C0722,Comedy,English,2025-01-06,102,1,0
V01800,C0965,Comedy,English,2025-02-20,44,1,1
V01801,C0465,Fashion,English,2025-06-03,110,1,0
V01802,C0544,Education,Japanese,2025-06-06,52,1,0
V01803,C0589,Technology,English,2025-02-23,79,1,0
V01804,C0193,Food,Hindi,2025-05-08,19,0,1
V01805,C0530,Music,English,2025-04-17,133,1,0
V01806,C0492,Music,English,2025-02-04,63,1,0
V01807,C0298,Gaming,Hindi,2025-05-06,123,1,0
V01808,C0240,Music,Hindi,2025-06-15,22,1,0
V01809,C0766,Education,English,2025-01-09,64,0,0
V01810,C0012,Fashion,Portuguese,2025-05-21,39,1,0
V01811,C0885,Travel,Spanish,2025-04-05,71,1,0
V01812,C0113,News,Spanish,2025-06-01,171,1,0
V01813,C0692,Travel,Japanese,2025-01-04,105,0,0
V01814,C0063,Comedy,Hindi,2025-01-11,76,0,0
V01815,C0143,Comedy,English,2025-06-16,103,1,0
V01816,C0991,Music,English,2025-06-24,151,1,1
V01817,C0359,Music,English,2025-01-17,67,0,0
V01818,C0368,Music,English,2025-03-02,161,1,0
V01819,C0612,Education,English,2025-04-27,93,0,1
V01820,C0652,Sports,Spanish,2025-02-27,85,0,1
V01821,C0178,Technology,Portuguese,2025-06-18,155,1,0
V01822,C0836,Sports,Portuguese,2025-01-13,124,0,0
V01823,C0089,Comedy,Spanish,2025-06-24,15,0,0
V01824,C0088,Food,Hindi,2025-03-21,11,1,0
V01825,C0683,Music,English,2025-06-24,88,1,0
V01826,C0739,Fashion,English,2025-03-12,120,0,0
V01827,C0039,Technology,English,2025-05-11,89,0,0
V01828,C0083,Technology,English,2025-05-08,140,1,0
V01829,C0930,Sports,English,2025-06-21,68,0,0
V01830,C0147,Music,Japanese,2025-01-18,77,1,0
V01831,C0755,Food,English,2025-03-19,160,1,1
V01832,C0470,Gaming,Hindi,2025-06-13,30,1,0
V01833,C0362,Gaming,Spanish,2025-05-21,27,1,1
V01834,C0989,Gaming,English,2025-06-13,104,1,0
V01835,C0589,Food,Hindi,2025-01-28,179,1,0
V01836,C0962,Music,Portuguese,2025-02-15,25,0,0
V01837,C0234,Food,English,2025-01-22,48,1,0
V01838,C0340,Comedy,English,2025-04-21,53,0,0
V01839,C0985,Comedy,Spanish,2025-05-23,116,1,0
V01840,C0419,Comedy,Hindi,2025-04-08,124,1,0
V01841,C0596,Music,Portuguese,2025-01-24,57,1,0
V01842,C0668,Sports,English,2025-04-12,53,0,0
V01843,C0444,Music,Hindi,2025-05-09,176,1,0
V01844,C0012,Comedy,Spanish,2025-06-10,106,1,0
V01845,C0852,Comedy,English,2025-04-23,124,1,0
V01846,C0810,Music,English,2025-05-31,79,1,0
V01847,C0183,Technology,English,2025-04-12,141,0,0
V01848,C0373,Comedy,English,2025-02-18,111,0,0
V01849,C0609,Comedy,Hindi,2025-04-07,56,0,0
V01850,C0470,Fashion,English,2025-06-21,121,1,1
V01851,C0404,Sports,English,2025-01-18,43,1,0
V01852,C0421,Sports,English,2025-02-16,56,1,1
V01853,C0681,Comedy,Spanish,2025-04-27,89,0,1
V01854,C0492,Sports,Spanish,2025-01-24,167,1,0
V01855,C0512,Education,Portuguese,2025-05-31,65,1,0
V01856,C0269,Education,English,2025-06-06,48,1,0
V01857,C0871,Sports,English,2025-03-02,86,1,0
V01858,C0194,Sports,Hindi,2025-03-05,78,1,0
V01859,C0078,Technology,English,2025-06-11,164,1,0
V01860,C0674,Music,Portuguese,2025-04-24,41,1,0
V01861,C0014,Food,Hindi,2025-05-24,20,1,0
V01862,C0928,Comedy,Spanish,2025-03-17,45,0,0
V01863,C0887,Music,Portuguese,2025-06-06,80,1,0
V01864,C0838,Fashion,Portuguese,2025-05-26,85,1,0
V01865,C0510,Music,English,2025-05-25,72,1,1
V01866,C0144,Fashion,Portuguese,2025-02-15,47,1,0
V01867,C0523,Education,English,2025-03-24,16,1,0
V01868,C0202,Music,English,2025-02-12,118,0,0
V01869,C0601,News,Spanish,2025-01-29,154,1,0
V01870,C0421,Technology,Hindi,2025-01-21,19,1,0
V01871,C0928,Gaming,English,2025-02-04,94,0,0
V01872,C0596,Education,English,2025-02-11,70,0,0
V01873,C0031,Music,Japanese,2025-02-23,12,1,0
V01874,C0030,Technology,English,2025-03-27,106,1,0
V01875,C0510,Education,Japanese,2025-03-21,37,1,0
V01876,C0910,Gaming,Portuguese,2025-02-19,127,1,0
V01877,C0610,Food,English,2025-06-17,21,1,0
V01878,C0323,News,Spanish,2025-04-25,177,1,0
V01879,C0198,Fashion,Hindi,2025-01-11,170,0,0
V01880,C0202,Technology,English,2025-04-06,14,1,0
V01881,C0792,Music,English,2025-04-14,65,0,0
V01882,C0165,Music,English,2025-03-14,32,1,0
V01883,C0999,Gaming,Portuguese,2025-05-16,110,1,0
V01884,C0566,Sports,Hindi,2025-01-22,114,0,0
V01885,C0707,Fashion,Hindi,2025-03-03,53,1,0
V01886,C0366,Travel,English,2025-04-16,132,0,1
V01887,C0098,Comedy,Spanish,2025-03-24,117,1,0
V01888,C0988,Music,Japanese,2025-04-03,137,1,0
V01889,C0948,Travel,English,2025-05-13,101,1,0
V01890,C0343,Music,English,2025-02-17,81,1,0
V01891,C0990,Gaming,English,2025-02-23,88,1,0
V01892,C0128,Music,Spanish,2025-06-20,53,1,0
V01893,C0528,Comedy,Spanish,2025-06-02,31,1,0
V01894,C0688,Comedy,English,2025-01-29,18,1,0
V01895,C0751,Music,Hindi,2025-03-12,117,1,0
V01896,C0705,Travel,English,2025-04-03,145,1,0
V01897,C0407,Food,Japanese,2025-05-19,101,1,0
V01898,C0147,Sports,English,2025-03-13,79,1,0
V01899,C0860,Gaming,English,2025-06-09,116,1,0
V01900,C0864,Music,Hindi,2025-03-01,74,1,0
V01901,C0153,Comedy,English,2025-01-05,31,1,1
V01902,C0144,Sports,English,2025-05-06,159,1,0
V01903,C0507,Education,English,2025-06-25,55,1,0
V01904,C0478,Sports,English,2025-04-28,97,1,0
V01905,C0798,Education,Portuguese,2025-01-07,69,1,0
V01906,C0194,Technology,Japanese,2025-06-13,123,0,1
V01907,C0169,Technology,English,2025-05-24,55,1,0
V01908,C0233,News,Hindi,2025-05-09,52,0,0
V01909,C0084,Gaming,Hindi,2025-06-05,61,0,0
V01910,C0702,Technology,English,2025-01-11,73,0,0
V01911,C0135,Education,Japanese,2025-05-15,65,1,0
V01912,C0335,Education,English,2025-06-28,15,1,0
V01913,C0875,Education,Japanese,2025-06-03,131,1,0
V01914,C0568,Sports,Hindi,2025-05-11,23,1,0
V01915,C0354,Music,English,2025-02-16,31,1,0
V01916,C0901,Sports,Portuguese,2025-02-19,56,1,0
V01917,C0051,Sports,English,2025-04-18,49,0,1
V01918,C0979,Travel,English,2025-03-16,88,1,0
V01919,C0726,Comedy,Hindi,2025-03-02,13,1,0
V01920,C0420,Comedy,English,2025-05-05,21,1,0
V01921,C0877,Education,English,2025-05-17,43,1,0
V01922,C0181,Gaming,Spanish,2025-03-12,102,1,0
V01923,C0532,Sports,English,2025-06-25,169,1,0
V01924,C0805,Gaming,Hindi,2025-06-07,161,1,0
V01925,C0483,Comedy,Spanish,2025-05-14,74,0,1
V01926,C0539,Sports,English,2025-01-24,81,1,0
V01927,C0122,Food,Japanese,2025-04-14,36,1,0
V01928,C0018,Gaming,English,2025-06-18,62,1,0
V01929,C0884,Sports,Japanese,2025-02-15,37,1,0
V01930,C0860,Education,Spanish,2025-06-16,124,1,1
V01931,C0925,Travel,English,2025-03-27,103,1,1
V01932,C0829,Food,Hindi,2025-03-17,81,1,0
V01933,C0283,Travel,English,2025-01-02,31,0,0
V01934,C0252,Music,English,2025-06-26,85,1,0
V01935,C0057,Comedy,Hindi,2025-03-18,24,1,0
V01936,C0724,Sports,English,2025-06-28,86,1,0
V01937,C0743,Sports,English,2025-02-19,51,0,0
V01938,C0895,Travel,English,2025-02-28,141,1,0
V01939,C0584,Food,Japanese,2025-01-18,43,0,0
V01940,C0885,Technology,Hindi,2025-06-09,126,1,0
V01941,C0950,Comedy,English,2025-05-27,153,1,0
V01942,C0797,Travel,English,2025-02-15,91,1,1
V01943,C0194,Technology,English,2025-02-27,144,1,1
V01944,C0977,Sports,English,2025-02-10,39,1,0
V01945,C0065,Gaming,Spanish,2025-06-16,114,1,0
V01946,C0016,Travel,Portuguese,2025-06-22,87,1,0
V01947,C0039,Education,Portuguese,2025-02-01,29,1,0
V01948,C0860,Food,English,2025-06-27,76,1,0
V01949,C0473,Sports,Hindi,2025-03-27,147,1,0
V01950,C0801,Travel,Portuguese,2025-05-03,127,1,1
V01951,C0994,Gaming,English,2025-03-03,175,0,0
V01952,C0899,Sports,Hindi,2025-06-20,126,1,0
V01953,C0112,Food,Hindi,2025-06-07,40,1,0
V01954,C0142,Technology,English,2025-05-29,31,1,0
V01955,C0190,Sports,English,2025-05-06,99,1,0
V01956,C0337,Comedy,Hindi,2025-03-20,159,1,0
V01957,C0627,Comedy,Japanese,2025-06-03,24,1,0
V01958,C0984,Gaming,English,2025-01-07,180,0,0
V01959,C0597,Comedy,Spanish,2025-02-23,155,0,0
V01960,C0571,Music,English,2025-06-18,64,1,0
V01961,C0001,Education,Hindi,2025-01-16,26,0,0
V01962,C0473,Music,Portuguese,2025-06-09,134,1,0
V01963,C0057,Food,Hindi,2025-06-01,171,1,0
V01964,C0045,Music,English,2025-04-06,112,1,0
V01965,C0644,Technology,English,2025-04-02,171,0,0
V01966,C0298,Music,English,2025-05-24,135,1,0
V01967,C0227,Comedy,Portuguese,2025-03-22,43,1,0
V01968,C0521,Music,Portuguese,2025-06-29,71,1,0
V01969,C0906,Comedy,Portuguese,2025-06-13,65,1,0
V01970,C0997,Food,Spanish,2025-03-06,44,1,0
V01971,C0253,Sports,English,2025-05-20,162,0,0
V01972,C0101,Music,Portuguese,2025-03-24,109,1,0
V01973,C0557,Comedy,English,2025-06-20,63,0,0
V01974,C0958,Technology,Spanish,2025-06-28,75,1,0
V01975,C0809,Sports,English,2025-06-09,141,1,0
V01976,C0205,News,Hindi,2025-01-20,120,1,0
V01977,C0109,Technology,Hindi,2025-06-10,32,1,0
V01978,C0443,News,English,2025-02-01,76,1,0
V01979,C0028,Comedy,English,2025-05-16,113,0,0
V01980,C0306,Travel,Hindi,2025-02-20,38,0,0
V01981,C0084,Travel,English,2025-04-09,88,1,0
V01982,C0836,Comedy,English,2025-01-13,139,1,0
V01983,C0934,Technology,Hindi,2025-03-10,158,1,0
V01984,C0626,Comedy,Spanish,2025-03-23,149,0,0
V01985,C0555,Fashion,Portuguese,2025-04-27,139,0,0
V01986,C0625,Technology,Hindi,2025-05-22,31,1,0
V01987,C0604,Food,English,2025-06-07,128,1,0
V01988,C0602,Technology,Spanish,2025-04-17,68,0,0
V01989,C0268,Education,Portuguese,2025-05-24,120,1,0
V01990,C0805,Comedy,English,2025-03-05,94,1,1
V01991,C0545,Sports,English,2025-03-30,70,1,1
V01992,C0838,Fashion,Spanish,2025-05-15,13,0,0
V01993,C0795,Sports,Japanese,2025-01-06,34,1,0
V01994,C0023,Food,English,2025-05-28,15,1,0
V01995,C0476,Comedy,Hindi,2025-01-11,111,0,0
V01996,C0308,Food,Spanish,2025-05-05,106,1,0
V01997,C0356,Comedy,English,2025-05-05,127,1,1
V01998,C0561,Technology,Spanish,2025-02-05,149,0,0
V01999,C0327,Gaming,English,2025-05-03,110,1,0
V02000,C0454,Comedy,English,2025-03-28,160,1,0
V02001,C0123,Comedy,English,2025-06-03,85,0,1
V02002,C0197,Music,Hindi,2025-05-05,126,1,0
V02003,C0453,Music,Spanish,2025-01-27,37,0,0
V02004,C0394,Sports,Japanese,2025-01-01,56,1,1
V02005,C0136,News,English,2025-03-19,80,1,0
V02006,C0938,Fashion,English,2025-02-08,164,0,1
V02007,C0605,Fashion,English,2025-05-03,41,1,0
V02008,C0320,Food,English,2025-03-01,156,1,0
V02009,C0318,Travel,English,2025-03-02,120,1,0
V02010,C0099,Comedy,Spanish,2025-04-22,132,0,0
V02011,C0774,Comedy,English,2025-01-16,123,1,0
V02012,C0614,Sports,Portuguese,2025-01-22,123,1,0
V02013,C0061,Sports,English,2025-01-31,107,1,0
V02014,C0535,Comedy,Portuguese,2025-02-18,172,0,0
V02015,C0505,Comedy,English,2025-04-11,93,0,0
V02016,C0336,Comedy,English,2025-05-19,64,1,0
V02017,C0883,Travel,Japanese,2025-05-30,34,1,0
V02018,C0750,Music,Hindi,2025-06-11,53,1,0
V02019,C0319,Fashion,Hindi,2025-05-07,175,1,0
V02020,C0290,Fashion,English,2025-05-29,33,1,0
V02021,C0368,Food,Portuguese,2025-01-26,59,1,0
V02022,C0300,Food,Spanish,2025-06-14,56,1,0
V02023,C0527,News,Hindi,2025-04-26,16,1,0
V02024,C0859,Gaming,Hindi,2025-05-14,179,1,0
V02025,C0754,Comedy,Hindi,2025-03-21,31,1,0
V02026,C0165,Music,Spanish,2025-06-03,64,1,0
V02027,C0103,Travel,English,2025-03-04,65,1,1
V02028,C0830,News,English,2025-03-29,64,1,0
V02029,C0806,Gaming,English,2025-04-03,83,0,1
V02030,C0631,Music,English,2025-06-19,80,1,0
V02031,C0813,Education,Spanish,2025-05-23,40,1,0
V02032,C0736,Music,English,2025-01-26,12,1,0
V02033,C0037,Gaming,Spanish,2025-02-20,34,1,0
V02034,C0602,News,English,2025-02-03,48,1,0
V02035,C0783,News,English,2025-05-14,38,1,0
V02036,C0454,Sports,English,2025-04-26,43,1,0
V02037,C0514,Music,Hindi,2025-06-10,154,0,0
V02038,C0949,Music,English,2025-03-05,50,1,0
V02039,C0800,Music,English,2025-06-05,90,1,1
V02040,C0183,Music,Hindi,2025-02-24,22,0,0
V02041,C0723,Music,English,2025-02-08,70,1,0
V02042,C0364,Food,Japanese,2025-01-17,48,1,0
V02043,C0885,Comedy,Japanese,2025-03-22,29,1,0
V02044,C0912,Technology,Spanish,2025-03-13,148,1,0
V02045,C0398,Sports,English,2025-02-05,67,1,0
V02046,C0728,Music,English,2025-03-18,150,0,0
V02047,C0359,Comedy,Hindi,2025-06-20,151,1,0
V02048,C0607,Music,English,2025-03-15,88,1,0
V02049,C0949,Education,Hindi,2025-06-12,95,1,0
V02050,C0956,Gaming,Spanish,2025-06-21,175,1,0
V02051,C0912,Music,English,2025-04-21,17,1,0
V02052,C0296,Comedy,English,2025-02-13,152,1,0
V02053,C0075,Sports,Japanese,2025-01-05,99,1,0
V02054,C0251,Travel,English,2025-01-05,38,1,0
V02055,C0846,Travel,English,2025-06-29,144,0,0
V02056,C0027,Music,English,2025-04-19,129,0,0
V02057,C0354,Food,Hindi,2025-05-06,26,1,0
V02058,C0414,Music,English,2025-04-29,86,0,0
V02059,C0204,Music,Japanese,2025-05-02,177,0,1
V02060,C0118,Comedy,Hindi,2025-02-14,141,0,0
V02061,C0393,Comedy,Spanish,2025-06-26,169,1,0
V02062,C0955,Comedy,English,2025-01-18,115,1,0
V02063,C0578,Gaming,Spanish,2025-03-31,47,0,0
V02064,C0591,Education,English,2025-02-08,105,0,0
V02065,C0647,Gaming,English,2025-02-20,163,1,0
V02066,C0455,Food,English,2025-05-17,169,1,0
V02067,C0812,Gaming,English,2025-06-15,154,0,0
V02068,C0120,Comedy,Hindi,2025-02-02,149,1,0
V02069,C0180,News,Hindi,2025-01-10,69,0,0
V02070,C0742,Comedy,Spanish,2025-03-19,73,1,1
V02071,C0324,Education,Japanese,2025-05-01,152,1,0
V02072,C0887,Comedy,English,2025-03-25,173,1,0
V02073,C0055,Education,English,2025-04-27,143,0,1
V02074,C0363,Travel,Portuguese,2025-02-20,131,0,0
V02075,C0092,Technology,Spanish,2025-01-29,109,0,1
V02076,C0623,Education,Portuguese,2025-01-18,72,1,0
V02077,C0382,Technology,Hindi,2025-03-13,128,1,0
V02078,C0570,News,Spanish,2025-02-03,10,1,0
V02079,C0842,Music,English,2025-04-21,163,1,0
V02080,C0419,Technology,Portuguese,2025-01-23,106,1,0
V02081,C0164,Travel,Hindi,2025-01-03,163,0,0
V02082,C0536,Music,Portuguese,2025-05-20,36,0,0
V02083,C0716,News,Hindi,2025-04-13,138,0,0
V02084,C0945,Comedy,English,2025-03-26,147,1,0
V02085,C0166,Music,Hindi,2025-05-31,111,0,0
V02086,C0711,Music,Japanese,2025-06-28,101,1,0
V02087,C0373,Education,Hindi,2025-03-30,53,1,0
V02088,C0859,Music,Hindi,2025-06-10,154,1,0
V02089,C0811,Travel,English,2025-05-11,96,0,0
V02090,C0935,Sports,Hindi,2025-04-06,68,1,0
V02091,C0059,Gaming,Hindi,2025-01-24,98,1,0
V02092,C0591,Fashion,English,2025-02-13,175,0,0
V02093,C0255,Comedy,Spanish,2025-05-19,107,0,0
V02094,C0557,Music,English,2025-02-09,138,1,0
V02095,C0112,Gaming,Hindi,2025-02-07,54,1,1
V02096,C0879,Food,Hindi,2025-06-17,94,1,0
V02097,C0937,Fashion,English,2025-06-07,125,1,0
V02098,C0129,Music,Portuguese,2025-06-01,21,1,0
V02099,C0530,Sports,Japanese,2025-02-21,73,1,0
V02100,C0936,Gaming,English,2025-02-25,130,1,0
V02101,C0373,Technology,English,2025-05-25,22,1,0
V02102,C0553,Technology,Hindi,2025-04-06,12,0,0
V02103,C0199,Comedy,Hindi,2025-03-16,177,0,0
V02104,C0245,Travel,English,2025-01-26,80,1,1
V02105,C0738,Sports,Hindi,2025-03-25,131,1,0
V02106,C0300,Technology,Japanese,2025-06-16,75,1,0
V02107,C0756,Music,Spanish,2025-02-10,28,1,0
V02108,C0017,Education,Hindi,2025-04-27,68,0,0
V02109,C0053,Travel,English,2025-02-11,26,1,0
V02110,C0397,Food,English,2025-06-10,21,0,0
