user_id,signup_date,country,device,age_group,gender,acquisition_source,premium_user
U02095,2025-06-28,Germany,Android,18-24,Female,Organic,0
U02096,2025-03-07,India,iOS,18-24,Male,Organic,0
U02097,2025-03-10,India,iOS,25-34,Female,Organic,0
U02098,2025-01-02,USA,Android,25-34,Female,Organic,0
U02099,2025-02-05,Canada,iOS,18-24,Female,Organic,0
U02100,2025-06-18,UK,iOS,55+,Female,Organic,0
U02101,2025-01-28,Australia,Android,25-34,Male,Organic,1
U02102,2025-04-20,UK,iOS,45-54,Female,Organic,0
U02103,2025-05-08,Japan,iOS,25-34,Female,Referral,0
U02104,2025-03-19,USA,Android,18-24,Male,Organic,0
U02105,2025-01-14,Germany,iOS,55+,Male,Ads,0
U02106,2025-01-28,USA,iOS,35-44,Male,Referral,0
U02107,2025-05-24,USA,iOS,18-24,Male,Organic,0
U02108,2025-05-03,India,iOS,18-24,Male,Organic,0
U02109,2025-01-06,India,Android,35-44,Female,Organic,1
U02110,2025-01-18,Canada,Android,55+,Female,Ads,1
U02111,2025-05-25,India,iOS,25-34,Male,Ads,0
U02112,2025-04-14,India,iOS,45-54,Female,Organic,0
U02113,2025-02-11,Brazil,iOS,25-34,Male,Organic,0
U02114,2025-03-15,Brazil,Android,35-44,Male,Organic,1
U02115,2025-03-23,Germany,iOS,18-24,Male,Organic,0
U02116,2025-03-30,Germany,iOS,45-54,Male,Organic,0
U02117,2025-03-08,Brazil,iOS,18-24,Female,Referral,0
U02118,2025-01-31,Brazil,iOS,18-24,Male,Ads,0
U02119,2025-03-13,Australia,Android,18-24,Female,Organic,0
U02120,2025-03-02,USA,Android,18-24,Male,Organic,0
U02121,2025-05-21,USA,Web,25-34,Male,Organic,0
U02122,2025-03-04,Brazil,Android,18-24,Male,Organic,0
U02123,2025-05-31,USA,Android,55+,Female,Ads,1
U02124,2025-04-21,USA,Android,55+,Male,Ads,0
U02125,2025-04-26,UK,Android,18-24,Male,Ads,0
U02126,2025-01-17,Canada,iOS,55+,Male,Ads,1
U02127,2025-06-21,USA,Android,35-44,Female,Ads,1
U02128,2025-01-11,Australia,iOS,18-24,Female,Organic,0
U02129,2025-01-31,Brazil,Android,35-44,Female,Organic,0
U02130,2025-01-31,Germany,Android,35-44,Male,Organic,0
U02131,2025-05-27,India,Web,18-24,Female,Organic,0
U02132,2025-04-30,India,Android,45-54,Female,Referral,0
U02133,2025-01-10,Brazil,Android,18-24,Female,Organic,1
U02134,2025-05-11,USA,Android,55+,Female,Organic,1
U02135,2025-01-16,Germany,iOS,18-24,Female,Organic,1
U02136,2025-02-22,India,Android,18-24,Male,Organic,0
U02137,2025-03-28,Japan,Android,18-24,Male,Ads,0
U02138,2025-05-09,Brazil,Android,55+,Male,Referral,1
U02139,2025-03-24,India,Android,18-24,Male,Referral,0
U02140,2025-04-05,India,Android,18-24,Male,Ads,0
U02141,2025-04-28,India,Android,18-24,Male,Ads,0
U02142,2025-03-27,Brazil,Android,55+,Male,Organic,0
U02143,2025-03-22,USA,Android,18-24,Female,Organic,0
U02144,2025-02-23,Japan,iOS,25-34,Female,Organic,0
U02145,2025-02-11,USA,Android,25-34,Female,Organic,0
U02146,2025-05-27,USA,iOS,25-34,Male,Organic,0
U02147,2025-04-10,USA,iOS,25-34,Male,Organic,0
U02148,2025-01-23,Brazil,Web,18-24,Male,Ads,0
U02149,2025-03-09,USA,Android,45-54,Male,Organic,0
U02150,2025-03-25,India,iOS,25-34,Male,Organic,0
U02151,2025-01-22,Japan,iOS,25-34,Female,Ads,0
U02152,2025-02-25,Canada,Android,35-44,Female,Organic,0
U02153,2025-05-12,USA,iOS,25-34,Female,Organic,0
U02154,2025-05-12,USA,Android,35-44,Female,Organic,0
U02155,2025-04-26,Brazil,Android,25-34,Female,Organic,0
U02156,2025-04-05,USA,Android,18-24,Female,Organic,0
U02157,2025-04-13,USA,Web,18-24,Female,Organic,0
U02158,2025-05-10,India,iOS,25-34,Female,Ads,0
U02159,2025-03-01,India,iOS,18-24,Male,Organic,0
U02160,2025-01-09,Brazil,Android,35-44,Male,Organic,1
U02161,2025-02-12,USA,Android,45-54,Male,Ads,0
U02162,2025-03-18,India,Android,35-44,Female,Organic,0
U02163,2025-04-27,UK,Android,18-24,Female,Ads,0
U02164,2025-01-11,USA,iOS,18-24,Male,Ads,0
U02165,2025-01-02,USA,iOS,18-24,Male,Organic,0
U02166,2025-02-09,USA,iOS,25-34,Male,Ads,0
U02167,2025-02-28,USA,iOS,25-34,Female,Ads,0
U02168,2025-02-11,USA,Android,18-24,Female,Organic,0
U02169,2025-05-30,Canada,Android,45-54,Male,Organic,0
U02170,2025-01-27,Brazil,iOS,18-24,Female,Organic,0
U02171,2025-05-29,USA,iOS,18-24,Male,Organic,1
U02172,2025-02-19,USA,Android,25-34,Female,Organic,0
U02173,2025-02-26,USA,Android,35-44,Female,Referral,0
U02174,2025-03-05,Canada,iOS,45-54,Female,Referral,0
U02175,2025-01-24,India,Android,25-34,Female,Referral,0
U02176,2025-01-02,Canada,Android,18-24,Male,Organic,0
U02177,2025-04-07,Australia,iOS,25-34,Male,Ads,0
U02178,2025-05-26,India,Android,35-44,Female,Referral,1
U02179,2025-03-25,USA,Android,18-24,Male,Organic,0
U02180,2025-02-04,USA,Android,35-44,Female,Organic,0
U02181,2025-01-26,UK,Web,35-44,Male,Organic,0
U02182,2025-03-15,USA,Android,18-24,Male,Organic,0
U02183,2025-04-14,Japan,iOS,18-24,Female,Referral,0
U02184,2025-05-17,Brazil,iOS,18-24,Male,Ads,0
U02185,2025-02-14,Brazil,iOS,18-24,Male,Organic,1
U02186,2025-04-08,UK,Android,25-34,Male,Organic,0
U02187,2025-04-19,India,Android,18-24,Female,Ads,0
U02188,2025-06-11,Brazil,iOS,35-44,Male,Organic,0
U02189,2025-05-10,Japan,Android,35-44,Female,Referral,1
U02190,2025-06-06,Canada,iOS,25-34,Female,Ads,0
U02191,2025-03-10,Australia,Android,18-24,Male,Ads,0
U02192,2025-01-14,India,iOS,35-44,Female,Organic,0
U02193,2025-03-19,India,Android,25-34,Other,Ads,1
U02194,2025-06-17,UK,iOS,35-44,Male,Referral,1
U02195,2025-05-25,USA,Android,45-54,Female,Organic,0
U02196,2025-01-09,UK,iOS,18-24,Female,Referral,1
U02197,2025-03-26,India,iOS,35-44,Female,Organic,0
U02198,2025-01-04,Germany,iOS,25-34,Female,Referral,0
U02199,2025-03-31,Canada,Android,25-34,Male,Organic,0
U02200,2025-06-28,Australia,iOS,35-44,Male,Organic,0
U02201,2025-01-16,India,iOS,25-34,Female,Organic,0
U02202,2025-06-17,India,iOS,18-24,Female,Organic,0
U02203,2025-03-02,Brazil,Android,18-24,Female,Organic,1
U02204,2025-04-22,USA,Android,55+,Male,Organic,0
U02205,2025-03-25,Canada,Android,35-44,Male,Organic,1
U02206,2025-04-22,USA,iOS,18-24,Male,Referral,0
U02207,2025-03-20,India,Android,35-44,Male,Organic,0
U02208,2025-05-18,India,Android,25-34,Female,Organic,0
U02209,2025-05-05,USA,Android,18-24,Female,Referral,0
U02210,2025-03-23,Canada,Android,35-44,Female,Organic,0
U02211,2025-02-26,India,Android,18-24,Male,Referral,0
U02212,2025-01-23,Canada,Android,35-44,Female,Referral,0
U02213,2025-03-20,Australia,Android,55+,Male,Organic,0
U02214,2025-01-05,Brazil,Android,25-34,Male,Organic,0
U02215,2025-03-05,Germany,iOS,25-34,Female,Organic,0
U02216,2025-02-03,India,iOS,35-44,Male,Organic,0
U02217,2025-06-05,India,iOS,18-24,Male,Organic,0
U02218,2025-05-01,USA,Android,45-54,Male,Organic,1
U02219,2025-03-31,Germany,iOS,45-54,Female,Organic,0
U02220,2025-06-11,India,iOS,45-54,Male,Organic,0
U02221,2025-05-14,Brazil,Android,18-24,Female,Referral,0
U02222,2025-06-28,India,Android,35-44,Male,Organic,0
U02223,2025-03-12,UK,Android,25-34,Male,Organic,0
U02224,2025-01-18,USA,Android,45-54,Male,Organic,0
U02225,2025-03-26,Brazil,iOS,18-24,Male,Organic,0
U02226,2025-06-13,India,Web,25-34,Male,Organic,0
U02227,2025-01-21,USA,Android,25-34,Male,Organic,1
U02228,2025-02-17,Australia,Android,18-24,Female,Organic,0
U02229,2025-03-26,Canada,Android,45-54,Male,Referral,0
U02230,2025-04-25,Germany,Android,25-34,Male,Organic,0
U02231,2025-03-19,UK,Android,35-44,Male,Organic,0
U02232,2025-04-12,Brazil,Android,25-34,Other,Organic,0
U02233,2025-01-16,Australia,iOS,25-34,Male,Organic,1
U02234,2025-03-18,India,iOS,35-44,Male,Ads,0
U02235,2025-06-19,India,iOS,45-54,Female,Organic,0
U02236,2025-03-02,Germany,iOS,25-34,Female,Organic,0
U02237,2025-05-25,USA,iOS,25-34,Male,Organic,1
U02238,2025-03-07,Brazil,Android,25-34,Male,Organic,0
U02239,2025-02-13,Germany,iOS,18-24,Female,Organic,0
U02240,2025-03-06,Brazil,Android,25-34,Female,Ads,0
U02241,2025-06-01,Brazil,iOS,35-44,Female,Organic,1
U02242,2025-02-02,India,Android,25-34,Female,Organic,0
U02243,2025-01-15,USA,Android,25-34,Male,Referral,0
U02244,2025-04-10,Canada,Android,18-24,Female,Organic,0
U02245,2025-05-03,USA,Android,35-44,Female,Referral,1
U02246,2025-01-23,Australia,Android,35-44,Male,Organic,0
U02247,2025-04-14,Germany,Android,18-24,Female,Referral,0
U02248,2025-04-10,USA,iOS,45-54,Male,Ads,0
U02249,2025-02-07,USA,Android,18-24,Female,Organic,1
U02250,2025-06-25,UK,Android,55+,Female,Referral,1
U02251,2025-05-31,USA,iOS,45-54,Male,Referral,0
U02252,2025-03-09,USA,Android,18-24,Male,Organic,0
U02253,2025-03-10,Canada,Android,25-34,Male,Organic,0
U02254,2025-05-22,Germany,Android,45-54,Male,Organic,0
U02255,2025-06-09,Germany,iOS,35-44,Male,Referral,0
U02256,2025-05-06,USA,Android,25-34,Male,Organic,0
U02257,2025-06-08,UK,Android,18-24,Female,Ads,0
U02258,2025-01-29,Canada,Android,18-24,Female,Ads,0
U02259,2025-02-15,UK,Web,18-24,Female,Referral,0
U02260,2025-01-20,India,Android,45-54,Male,Organic,0
U02261,2025-01-29,USA,Android,18-24,Male,Organic,0
U02262,2025-02-19,Canada,Android,18-24,Male,Organic,0
U02263,2025-02-08,India,iOS,25-34,Female,Organic,0
U02264,2025-02-03,USA,iOS,25-34,Female,Organic,0
U02265,2025-04-27,India,iOS,45-54,Female,Organic,0
U02266,2025-01-30,UK,iOS,25-34,Female,Organic,0
U02267,2025-05-28,India,Android,18-24,Male,Ads,0
U02268,2025-05-28,USA,iOS,18-24,Female,Organic,0
U02269,2025-05-08,India,Android,25-34,Female,Ads,0
U02270,2025-01-15,USA,Android,18-24,Male,Referral,0
U02271,2025-02-04,USA,iOS,25-34,Female,Ads,0
U02272,2025-05-31,Japan,Android,35-44,Male,Referral,1
U02273,2025-05-02,UK,Android,18-24,Female,Organic,0
U02274,2025-04-06,Brazil,Android,45-54,Male,Organic,0
U02275,2025-04-01,USA,Android,18-24,Female,Ads,0
U02276,2025-05-27,Brazil,Android,25-34,Female,Referral,0
U02277,2025-04-20,Germany,Android,35-44,Male,Organic,0
U02278,2025-05-28,USA,Android,25-34,Female,Ads,0
U02279,2025-04-23,Brazil,Android,18-24,Female,Ads,0
U02280,2025-03-29,USA,Android,18-24,Male,Organic,0
U02281,2025-05-13,USA,iOS,45-54,Female,Organic,0
U02282,2025-06-29,USA,Android,18-24,Female,Ads,1
U02283,2025-06-21,India,Android,25-34,Female,Ads,0
U02284,2025-04-20,Canada,Android,25-34,Female,Referral,0
U02285,2025-05-05,UK,iOS,35-44,Female,Organic,0
U02286,2025-05-04,Canada,Android,35-44,Male,Organic,0
U02287,2025-05-02,USA,iOS,25-34,Male,Organic,0
U02288,2025-03-04,USA,Android,25-34,Female,Organic,0
U02289,2025-06-17,Germany,iOS,25-34,Male,Organic,1
U02290,2025-05-02,USA,Android,25-34,Male,Organic,0
U02291,2025-03-03,India,Android,18-24,Female,Referral,0
U02292,2025-01-30,USA,Android,25-34,Male,Ads,0
U02293,2025-03-27,Canada,Android,25-34,Male,Referral,0
U02294,2025-01-14,India,Android,18-24,Female,Organic,0
U02295,2025-04-02,USA,iOS,18-24,Male,Organic,0
U02296,2025-03-27,USA,Android,35-44,Male,Ads,0
U02297,2025-05-03,USA,Android,18-24,Male,Organic,0
U02298,2025-02-28,USA,iOS,35-44,Female,Organic,0
U02299,2025-06-04,Brazil,Android,35-44,Male,Ads,0
U02300,2025-02-23,USA,iOS,18-24,Male,Organic,1
U02301,2025-04-25,India,Web,18-24,Female,Organic,0
U02302,2025-01-11,USA,Android,18-24,Female,Organic,1
U02303,2025-03-10,Brazil,Android,25-34,Male,Organic,0
U02304,2025-04-09,Brazil,Android,18-24,Male,Referral,0
U02305,2025-01-15,Japan,iOS,55+,Male,Organic,0
U02306,2025-03-02,Germany,Android,35-44,Female,Ads,0
U02307,2025-03-31,Canada,iOS,35-44,Female,Organic,0
U02308,2025-03-29,India,Android,45-54,Male,Referral,0
U02309,2025-01-08,USA,Android,35-44,Male,Ads,0
U02310,2025-01-12,Germany,Android,55+,Male,Organic,1
U02311,2025-03-13,Canada,Android,35-44,Male,Organic,1
U02312,2025-06-11,USA,Android,45-54,Male,Organic,0
U02313,2025-02-25,India,iOS,18-24,Male,Organic,0
U02314,2025-01-15,USA,Android,45-54,Female,Referral,0
U02315,2025-05-06,India,iOS,18-24,Female,Organic,0
U02316,2025-06-17,India,Android,18-24,Male,Ads,1
U02317,2025-06-16,Canada,Android,18-24,Female,Ads,0
U02318,2025-01-18,Japan,Android,18-24,Male,Referral,0
U02319,2025-04-30,UK,iOS,25-34,Female,Organic,0
U02320,2025-04-26,India,Android,25-34,Other,Ads,0
U02321,2025-04-09,USA,Android,25-34,Other,Organic,0
U02322,2025-03-16,UK,Android,45-54,Male,Organic,0
U02323,2025-03-31,USA,iOS,35-44,Male,Ads,0
U02324,2025-04-23,USA,iOS,35-44,Female,Ads,0
U02325,2025-04-18,Canada,Android,35-44,Male,Ads,0
U02326,2025-06-03,Japan,Android,18-24,Male,Organic,0
U02327,2025-05-24,USA,Android,18-24,Male,Organic,1
U02328,2025-06-23,USA,iOS,35-44,Female,Ads,0
U02329,2025-01-08,USA,iOS,45-54,Female,Organic,0
U02330,2025-03-29,USA,Android,18-24,Male,Organic,1
U02331,2025-06-26,USA,iOS,18-24,Male,Organic,0
U02332,2025-06-07,India,iOS,18-24,Male,Organic,0
U02333,2025-04-22,India,Android,45-54,Female,Ads,1
U02334,2025-05-07,Germany,Web,25-34,Male,Referral,1
U02335,2025-02-06,Brazil,Android,25-34,Female,Referral,0
U02336,2025-03-04,India,iOS,25-34,Female,Ads,0
U02337,2025-04-28,USA,Android,35-44,Female,Organic,0
U02338,2025-04-03,UK,iOS,25-34,Female,Referral,0
U02339,2025-04-08,UK,iOS,25-34,Female,Ads,0
U02340,2025-01-30,Australia,Android,25-34,Female,Organic,0
U02341,2025-01-13,India,iOS,35-44,Male,Referral,0
U02342,2025-03-29,Brazil,iOS,18-24,Male,Organic,0
U02343,2025-01-21,India,iOS,18-24,Male,Referral,0
U02344,2025-06-07,USA,Android,18-24,Female,Organic,0
U02345,2025-06-24,India,Web,35-44,Male,Ads,0
U02346,2025-06-12,India,Android,55+,Female,Ads,0
U02347,2025-03-08,UK,Android,55+,Male,Ads,0
U02348,2025-05-19,USA,Android,55+,Female,Organic,0
U02349,2025-01-17,USA,iOS,18-24,Female,Referral,1
U02350,2025-04-08,USA,iOS,18-24,Female,Ads,0
U02351,2025-05-06,Brazil,Android,18-24,Male,Referral,0
U02352,2025-02-03,Canada,Android,18-24,Other,Referral,0
U02353,2025-01-08,USA,Android,35-44,Female,Referral,0
U02354,2025-02-18,USA,Android,18-24,Female,Ads,0
U02355,2025-05-18,USA,iOS,18-24,Male,Ads,0
U02356,2025-03-27,India,Android,45-54,Female,Referral,0
U02357,2025-03-27,Japan,iOS,55+,Male,Organic,0
U02358,2025-04-12,UK,Android,55+,Female,Organic,0
U02359,2025-04-12,India,iOS,18-24,Female,Ads,0
U02360,2025-04-29,USA,iOS,35-44,Female,Organic,0
U02361,2025-01-31,USA,iOS,45-54,Female,Ads,0
U02362,2025-03-12,UK,Android,18-24,Male,Organic,0
U02363,2025-03-14,Japan,iOS,25-34,Male,Ads,0
U02364,2025-06-28,Brazil,Android,45-54,Female,Organic,1
U02365,2025-02-24,USA,Android,55+,Female,Organic,0
U02366,2025-03-17,USA,iOS,18-24,Male,Ads,0
U02367,2025-03-21,Brazil,Android,18-24,Female,Organic,0
U02368,2025-05-31,India,Android,18-24,Male,Organic,0
U02369,2025-03-07,USA,Android,18-24,Male,Referral,0
U02370,2025-05-12,Australia,iOS,45-54,Female,Referral,0
U02371,2025-04-27,USA,Android,18-24,Female,Organic,0
U02372,2025-01-11,Germany,Android,18-24,Female,Organic,0
U02373,2025-06-03,Brazil,iOS,25-34,Female,Ads,0
U02374,2025-05-03,Canada,Android,45-54,Female,Organic,0
U02375,2025-05-06,India,iOS,18-24,Male,Organic,0
U02376,2025-03-06,Canada,Android,25-34,Male,Organic,0
U02377,2025-01-13,USA,Android,25-34,Female,Organic,0
U02378,2025-03-06,UK,Android,45-54,Female,Organic,0
U02379,2025-01-19,Australia,Android,55+,Female,Organic,0
U02380,2025-04-19,USA,Android,18-24,Female,Ads,0
U02381,2025-05-12,Canada,Android,18-24,Female,Organic,0
U02382,2025-03-17,India,Android,25-34,Female,Organic,0
U02383,2025-02-25,Brazil,Android,25-34,Female,Organic,0
U02384,2025-02-18,India,Android,18-24,Male,Organic,0
U02385,2025-05-21,USA,iOS,18-24,Male,Referral,0
U02386,2025-06-15,Australia,iOS,18-24,Male,Referral,0
U02387,2025-05-08,UK,iOS,35-44,Male,Organic,0
U02388,2025-06-25,USA,iOS,35-44,Female,Organic,0
U02389,2025-04-28,UK,iOS,25-34,Male,Ads,0
U02390,2025-06-19,India,iOS,45-54,Female,Organic,0
U02391,2025-01-30,India,Android,25-34,Male,Ads,0
U02392,2025-03-06,Australia,Android,18-24,Male,Organic,0
U02393,2025-01-16,USA,iOS,25-34,Female,Organic,0
U02394,2025-04-24,India,Android,18-24,Female,Ads,0
U02395,2025-05-09,USA,Android,25-34,Male,Ads,0
U02396,2025-01-28,India,Web,25-34,Female,Organic,0
U02397,2025-06-28,India,Android,18-24,Female,Organic,0
U02398,2025-03-09,India,Android,55+,Male,Referral,0
U02399,2025-03-02,USA,Web,45-54,Female,Organic,0
U02400,2025-05-08,Brazil,iOS,55+,Male,Referral,0
U02401,2025-05-16,UK,Android,25-34,Male,Organic,1
U02402,2025-05-09,India,iOS,18-24,Female,Organic,0
U02403,2025-03-18,UK,Web,25-34,Male,Organic,0
U02404,2025-01-26,Brazil,Android,45-54,Male,Ads,0
U02405,2025-04-26,India,Android,25-34,Female,Organic,0
U02406,2025-05-18,USA,iOS,18-24,Male,Referral,1
U02407,2025-01-17,UK,Web,25-34,Male,Ads,0
U02408,2025-03-02,USA,Android,45-54,Male,Referral,0
U02409,2025-04-19,Brazil,iOS,18-24,Female,Ads,1
U02410,2025-03-15,USA,Android,35-44,Female,Organic,0
U02411,2025-05-05,USA,Android,35-44,Female,Referral,0
U02412,2025-06-03,Japan,iOS,45-54,Male,Organic,0
U02413,2025-03-05,Canada,Android,35-44,Female,Ads,0
U02414,2025-06-07,USA,iOS,55+,Female,Ads,0
U02415,2025-01-25,Germany,Android,18-24,Male,Ads,0
U02416,2025-05-11,USA,Android,25-34,Female,Organic,0
U02417,2025-05-17,Australia,Android,35-44,Female,Ads,0
U02418,2025-06-10,UK,iOS,18-24,Male,Organic,1
U02419,2025-05-24,USA,iOS,25-34,Male,Organic,1
U02420,2025-05-14,India,Android,35-44,Male,Ads,0
U02421,2025-06-27,Brazil,Android,45-54,Female,Referral,0
U02422,2025-04-13,India,Android,35-44,Female,Ads,0
U02423,2025-01-19,India,Android,45-54,Male,Organic,0
U02424,2025-05-06,Brazil,iOS,45-54,Male,Organic,0
U02425,2025-05-11,India,Android,25-34,Female,Organic,1
U02426,2025-03-24,Australia,Android,45-54,Female,Organic,0
U02427,2025-04-09,Australia,iOS,18-24,Male,Referral,0
U02428,2025-03-12,USA,Android,45-54,Female,Organic,0
U02429,2025-01-04,USA,Android,18-24,Male,Organic,0
U02430,2025-03-12,USA,Android,45-54,Male,Ads,0
U02431,2025-03-01,USA,Android,25-34,Male,Ads,1
U02432,2025-02-05,Australia,Android,35-44,Other,Organic,1
U02433,2025-02-11,USA,Android,35-44,Male,Ads,1
U02434,2025-03-08,India,iOS,35-44,Female,Organic,0
U02435,2025-05-29,Japan,Android,35-44,Female,Organic,0
U02436,2025-04-05,Australia,iOS,35-44,Other,Organic,0
U02437,2025-02-07,Germany,Android,18-24,Male,Organic,0
U02438,2025-02-13,USA,iOS,25-34,Male,Organic,0
U02439,2025-01-27,USA,iOS,18-24,Female,Organic,0
U02440,2025-01-31,USA,Android,18-24,Female,Organic,0
U02441,2025-01-15,USA,Android,18-24,Male,Organic,0
U02442,2025-02-27,India,Android,18-24,Male,Organic,0
U02443,2025-06-13,India,iOS,25-34,Female,Ads,0
U02444,2025-06-03,USA,iOS,25-34,Male,Organic,0
U02445,2025-01-20,Brazil,Android,25-34,Female,Organic,0
U02446,2025-04-09,UK,iOS,45-54,Male,Organic,0
U02447,2025-05-30,USA,Android,25-34,Female,Organic,0
U02448,2025-04-15,Canada,Android,25-34,Male,Referral,0
U02449,2025-06-12,Brazil,Android,45-54,Female,Organic,0
U02450,2025-05-24,Canada,Android,18-24,Male,Organic,0
U02451,2025-06-21,UK,Android,18-24,Female,Ads,0
U02452,2025-04-13,India,Android,18-24,Male,Ads,0
U02453,2025-01-08,Australia,Android,18-24,Male,Ads,1
U02454,2025-05-09,Brazil,iOS,18-24,Other,Organic,0
U02455,2025-03-07,Australia,iOS,45-54,Male,Organic,0
U02456,2025-06-20,UK,Android,35-44,Male,Referral,0
U02457,2025-05-29,USA,Android,25-34,Male,Organic,0
U02458,2025-05-01,Canada,iOS,25-34,Female,Ads,0
U02459,2025-01-26,India,Android,25-34,Male,Referral,0
U02460,2025-04-26,Japan,Android,45-54,Male,Ads,1
U02461,2025-03-15,UK,Android,45-54,Male,Referral,0
U02462,2025-01-30,Australia,Android,35-44,Male,Organic,0
U02463,2025-02-01,India,Android,18-24,Male,Organic,0
U02464,2025-02-05,Canada,iOS,35-44,Female,Ads,0
U02465,2025-06-11,Canada,iOS,18-24,Male,Organic,0
U02466,2025-05-15,USA,iOS,45-54,Female,Referral,0
U02467,2025-05-30,UK,Android,35-44,Male,Organic,0
U02468,2025-05-02,Canada,Android,25-34,Female,Referral,1
U02469,2025-06-07,USA,iOS,55+,Male,Organic,0
U02470,2025-06-25,USA,Android,25-34,Female,Organic,0
U02471,2025-02-02,India,iOS,18-24,Male,Referral,1
U02472,2025-05-21,Australia,Android,18-24,Female,Organic,0
U02473,2025-03-26,Germany,Android,18-24,Male,Organic,1
U02474,2025-01-09,Canada,iOS,18-24,Female,Organic,0
U02475,2025-03-21,India,iOS,25-34,Female,Organic,0
U02476,2025-03-12,Australia,iOS,25-34,Female,Organic,0
U02477,2025-05-12,India,Android,18-24,Female,Ads,0
U02478,2025-05-20,USA,Android,25-34,Female,Ads,0
U02479,2025-02-16,Germany,Android,25-34,Male,Organic,0
U02480,2025-03-28,USA,iOS,18-24,Male,Ads,1
U02481,2025-04-29,USA,Android,55+,Female,Organic,0
U02482,2025-02-25,Brazil,Android,45-54,Male,Organic,0
U02483,2025-05-27,India,iOS,18-24,Male,Organic,0
U02484,2025-05-26,India,iOS,25-34,Male,Organic,0
U02485,2025-06-02,Germany,Android,25-34,Female,Ads,0
U02486,2025-03-29,Germany,Android,55+,Male,Organic,0
U02487,2025-02-15,Germany,Web,35-44,Male,Organic,0
U02488,2025-04-14,Brazil,iOS,25-34,Male,Organic,0
U02489,2025-02-16,UK,Android,18-24,Male,Ads,1
U02490,2025-03-02,Germany,Android,55+,Female,Organic,0
U02491,2025-06-07,Canada,iOS,35-44,Male,Organic,0
U02492,2025-06-02,India,Android,25-34,Female,Organic,0
U02493,2025-04-02,Germany,iOS,35-44,Female,Ads,0
U02494,2025-06-25,Australia,iOS,35-44,Female,Organic,0
U02495,2025-06-12,USA,iOS,25-34,Female,Organic,1
U02496,2025-02-07,Canada,Android,35-44,Female,Organic,0
U02497,2025-03-13,Brazil,Web,45-54,Male,Ads,0
U02498,2025-05-12,USA,iOS,35-44,Male,Organic,0
U02499,2025-04-21,USA,iOS,18-24,Female,Organic,0
U02500,2025-03-27,India,Android,45-54,Female,Organic,0
U02501,2025-03-31,Canada,Web,18-24,Female,Organic,0
U02502,2025-05-30,Brazil,iOS,45-54,Female,Ads,0
U02503,2025-02-24,USA,iOS,18-24,Male,Organic,0
U02504,2025-06-01,UK,Web,45-54,Female,Organic,1
U02505,2025-03-16,Germany,iOS,25-34,Female,Organic,1
U02506,2025-04-08,UK,Android,25-34,Female,Organic,0
U02507,2025-04-13,Brazil,Android,25-34,Female,Organic,0
U02508,2025-03-23,Brazil,iOS,35-44,Male,Organic,0
U02509,2025-02-01,USA,iOS,35-44,Male,Organic,0
U02510,2025-06-08,Germany,iOS,18-24,Female,Referral,0
U02511,2025-02-08,USA,iOS,18-24,Female,Organic,0
U02512,2025-06-05,Brazil,Android,55+,Male,Referral,0
U02513,2025-04-28,USA,Android,18-24,Female,Ads,0
U02514,2025-01-27,USA,iOS,25-34,Male,Ads,1
U02515,2025-06-19,UK,Android,35-44,Male,Organic,0
U02516,2025-02-18,UK,Android,25-34,Male,Organic,1
